[2018-07-12T20:08:00.815] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:09:24.665] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:09:24.669] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:12:55.500] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:12:55.502] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:13:31.929] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:13:31.931] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:14:02.346] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:14:02.349] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:14:45.505] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:14:45.510] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:19:53.001] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:19:53.003] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:20:23.023] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:20:23.025] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:22:36.695] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:22:36.697] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:22:37.113] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:22:37.116] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:23:27.165] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:23:27.167] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:24:43.895] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:24:43.897] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:25:06.054] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:25:06.056] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:35:13.240] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:35:13.242] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:36:34.213] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:36:34.215] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:37:20.377] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:37:20.381] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:37:30.705] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:37:30.707] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:37:49.333] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:37:49.340] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:38:47.173] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:38:47.175] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:40:35.762] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:40:35.764] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T20:44:58.593] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T20:44:58.597] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:00:51.534] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:00:51.535] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:01:33.386] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:01:33.388] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:01:50.502] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:01:50.503] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:03:47.991] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:03:47.993] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:04:55.937] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:04:55.941] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:05:36.359] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:05:36.361] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:06:06.068] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:06:06.070] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:12:42.136] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=toapprove
[2018-07-12T21:12:45.338] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:20:01.454] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:20:01.469] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:32:45.601] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:32:45.605] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:55:11.926] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:55:11.928] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:57:57.726] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:57:57.728] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-12T21:58:28.575] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-12T21:58:28.582] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:18:40.995] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:18:41.018] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:18:47.714] [DEBUG] router - route=posts,username=No User,endpoint=approved/:1
[2018-07-13T21:18:47.717] [DEBUG] router - route=users,username=No User,endpoint=/levels
[2018-07-13T21:20:45.184] [DEBUG] router - route=posts,username=No User,endpoint=approved/:1
[2018-07-13T21:20:45.186] [DEBUG] router - route=users,username=No User,endpoint=/levels
[2018-07-13T21:22:07.163] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:22:07.165] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:23:19.554] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:23:19.555] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:23:43.595] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:23:49.951] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/update:[object Object]
[2018-07-13T21:23:50.014] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:23:56.132] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:23:56.134] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:23:56.152] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:24:32.322] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:24:32.324] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:24:32.338] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:25:03.519] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:25:03.521] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:25:03.536] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:28:39.434] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:28:39.435] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:28:39.449] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:28:44.220] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-13T21:28:44.221] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-13T21:28:44.232] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-13T21:36:40.438] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=/:https://steemit.com/steemit/@carlgnash/happy-steem-birthday-to-me-also-awesome-doggo-pictures
[2018-07-13T21:36:41.045] [DEBUG] router - response from business logic = [object Object]
[2018-07-13T21:36:43.991] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=toapprove
[2018-07-14T12:02:12.678] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:02:12.692] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:02:12.749] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=toapprove
[2018-07-14T12:02:48.036] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:02:48.038] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:02:48.057] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=toapprove
[2018-07-14T12:03:10.461] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:03:10.463] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:09:15.601] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:09:15.603] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:09:44.726] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:09:44.728] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:11:21.466] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:11:21.468] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:13:20.793] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:13:20.794] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:19:40.858] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:19:40.860] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:21:33.363] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:21:33.367] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:22:12.886] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:22:12.889] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:22:19.962] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:22:19.976] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:22:27.225] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:22:27.230] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:22:43.353] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:22:43.356] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:24:00.186] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:24:30.564] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:24:30.577] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T12:24:42.336] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:25:31.450] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:25:40.317] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T12:25:48.526] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:3
[2018-07-14T12:25:49.436] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T12:25:50.252] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T12:25:51.117] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:17.393] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:17.395] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:17.397] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:10:17.404] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:45.396] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:45.397] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:10:45.399] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:45.425] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:10:48.789] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T13:10:49.580] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:3
[2018-07-14T13:10:51.097] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T13:10:53.455] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:20.999] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:21.001] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:11:21.002] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:21.007] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:32.079] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:32.081] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:11:32.082] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:11:32.084] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:14.246] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:14.248] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:12:14.249] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:14.273] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:38.487] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:38.489] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:12:38.490] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:38.491] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:55.557] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:55.559] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:12:55.560] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:12:55.562] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:40.122] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:40.124] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:13:40.125] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:40.130] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:56.193] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:56.196] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:13:56.197] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:13:56.226] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:14:02.856] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:14:02.858] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:14:02.866] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:14:02.890] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:17:23.534] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:17:23.537] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:17:23.538] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:17:23.539] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:20:35.977] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T13:20:36.872] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:3
[2018-07-14T13:20:38.820] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:2
[2018-07-14T13:23:16.007] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:23:16.009] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:23:16.010] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:23:16.012] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:23:57.649] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:23:57.650] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:23:57.652] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:23:57.678] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:29:54.347] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:29:54.350] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:29:54.358] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:29:54.362] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:30:39.478] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:30:48.016] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:31:58.088] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:35:15.744] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:14.020] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:14.022] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:36:14.029] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:14.052] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:52.480] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:52.483] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:36:52.489] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:36:52.511] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:37:34.300] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:37:34.302] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:37:34.308] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:37:34.333] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:37:42.130] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:37:45.142] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:37:52.395] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:09.464] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:09.467] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:39:09.473] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:09.498] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:54.425] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:54.428] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:39:54.434] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:39:54.458] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:40:43.562] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:40:43.564] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:40:43.570] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:40:43.599] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:41:51.508] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:41:51.510] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:41:51.517] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:41:51.544] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:41:56.024] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:48:20.522] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:48:20.526] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:48:20.538] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:48:20.576] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:36.136] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:36.139] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:50:36.144] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:36.185] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:52.608] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:52.609] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:50:52.614] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:50:52.642] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:51:32.412] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:51:32.415] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:51:32.426] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:51:32.458] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:53:57.286] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:53:57.290] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:53:57.291] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:53:57.324] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:54:08.986] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:54:08.987] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:54:08.988] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:54:09.025] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:54:21.072] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:54:24.752] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/allusers
[2018-07-14T13:55:16.175] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:21.343] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:21.345] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:56:21.347] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:21.387] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:51.690] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:51.694] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T13:56:51.696] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T13:56:51.740] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:12.257] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:12.270] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T14:01:12.272] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:12.299] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:20.388] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:20.407] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
[2018-07-14T14:01:20.425] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:01:20.502] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:02:10.042] [DEBUG] router - route=posts,username=markangeltrueman,endpoint=approved/:1
[2018-07-14T14:02:10.046] [DEBUG] router - route=users,username=markangeltrueman,endpoint=/levels
